运单号,目的分拨编码,目的分拨,网点编码,目的网点,省份编码,省份,城市编码,城市,区县编码,区县,派件业务员,是否三方签收,三方签收设备,设备类型,签收时间,rmk_inf,地址
4305146143968,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,1111,否,,,2020-05-03 18:05:24,,贵州省 六盘水市 盘县
4304362133375,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6666,否,,,2020-03-26 19:09:30,,贵州省 六盘水市 盘县
4304477042281,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4131,否,,,2020-04-02 21:17:26,,贵州省 六盘水市 盘县
4602747812956,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8500,否,,,2020-04-23 17:30:47,,贵州省 六盘水市 盘县
4304798637131,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,5818,否,,,2020-04-20 18:25:52,,贵州省 六盘水市 盘县
4304457652262,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1300,否,,,2020-04-01 14:33:27,,贵州省 六盘水市 盘县
4304010540540,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3030,否,,,2020-03-11 23:40:02,,贵州省 六盘水市 盘县
4305148161761,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7388,否,,,2020-05-02 20:32:31,,贵州省 六盘水市 盘县
4303995293577,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,2419,否,,,2020-03-11 15:28:25,,贵州省 六盘水市 盘县
4602458035624,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,2425,否,,,2020-03-25 16:01:45,,贵州省 六盘水市 盘县
4304531602776,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6017,是,tonglu_xiaozhan,驿站,2020-04-05 18:08:10,贵州省六盘水市盘县羊场韵达快递超市(羊场乡邮政局下来一百米原老政府对面),贵州省 六盘水市 盘县
4305458367999,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8678,是,tonglu_xiaozhan,驿站,2020-05-16 10:35:33,南城小区2号楼兔喜韵达快递超市(干沟桥南城小区2号楼兔喜快递超市),贵州省 六盘水市 盘县
4304024844938,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7528,否,,,2020-03-13 17:06:49,,贵州省 六盘水市 盘县
4304187120399,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5888,是,tonglu_xiaozhan,驿站,2020-03-20 14:29:41,兔喜快递韵达快递超市(城市公馆大门口又侧辉记水果店二楼),贵州省 六盘水市 盘县
4304663534725,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3016,是,tonglu_xiaozhan,驿站,2020-04-13 19:12:29,贵州盘县断江韵达快递韵达快递超市(断江镇江上南路47号),贵州省 六盘水市 盘县
4602704109093,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7388,否,,,2020-04-19 19:40:13,,贵州省 六盘水市 盘县
4305058843685,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5308,是,tonglu_xiaozhan,驿站,2020-04-28 17:35:41,韵达菜鸟驿站韵达快递超市(银杏广场菜鸟驿站（凤鸣南路270号）),贵州省 六盘水市 盘县
4602397601454,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7388,否,,,2020-03-16 18:55:07,,贵州省 六盘水市 盘县
4305507645837,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,8843,否,,,2020-05-18 20:54:54,,贵州省 六盘水市 盘县
4303908565851,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1000,否,,,2020-03-06 20:29:10,,贵州省 六盘水市 盘县
4602312025095,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3003,否,,,2020-03-15 13:19:25,,贵州省 六盘水市 盘县
4304967584037,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1014,否,,,2020-04-24 12:03:55,,贵州省 六盘水市 盘县
4602281946495,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1028,否,,,2020-03-12 22:46:58,,贵州省 六盘水市 盘县
4305152216967,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6666,否,,,2020-04-30 17:59:00,,贵州省 六盘水市 盘县
4304060782595,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6017,是,tonglu_xiaozhan,驿站,2020-03-13 20:53:00,贵州省六盘水市盘县羊场韵达快递超市(羊场乡邮政局下来一百米原老政府对面),贵州省 六盘水市 盘县
4305056641214,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5888,是,tonglu_xiaozhan,驿站,2020-04-28 15:06:14,浅水湾前门韵达快递超市(浅水湾前门兔喜快递),贵州省 六盘水市 盘县
4602744761272,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,是,tonglu_xiaozhan,驿站,2020-04-23 17:39:35,鸡场坪汽车站内韵达快递超市(鸡场坪客运站内),贵州省 六盘水市 盘县
4304022619625,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,5818,否,,,2020-03-11 15:46:32,,贵州省 六盘水市 盘县
4602255095836,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,2000,否,,,2020-03-05 20:00:56,,贵州省 六盘水市 盘县
4602362065047,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7677,是,tonglu_xiaozhan,驿站,2020-03-19 14:46:10,火铺镇韵达快递韵达快递超市(胜境街道火铺镇),贵州省 六盘水市 盘县
4305063004911,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7123,否,,,2020-04-29 16:47:56,,贵州省 六盘水市 盘县
4304204296751,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6020,否,,,2020-03-21 21:31:00,,贵州省 六盘水市 盘县
4602924201150,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1028,否,,,2020-05-11 20:11:20,,贵州省 六盘水市 盘县
4304492971217,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7388,否,,,2020-04-04 18:23:42,,贵州省 六盘水市 盘县
4602853275648,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,2951,否,,,2020-05-06 20:54:34,,贵州省 六盘水市 盘县
4602834823662,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,是,tonglu_xiaozhan,驿站,2020-05-02 16:54:20,盘江韵达韵达快递超市(盘关新街荣江路35号),贵州省 六盘水市 盘县
4304062012178,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7777,否,,,2020-03-14 18:16:06,,贵州省 六盘水市 盘县
4304210985341,550088.0,贵州贵阳分拨中心,781892,贵州盘县公司洒基镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4923,是,tonglu_xiaozhan,驿站,2020-03-21 19:04:03,洒基云欣路87号韵达快递超市(洒基云中路),贵州省 六盘水市 盘县
4603032812302,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,5818,否,,,2020-05-18 14:15:30,,贵州省 六盘水市 盘县
4303992206947,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7777,否,,,2020-03-09 16:11:40,,贵州省 六盘水市 盘县
4304206133866,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1010,是,tonglu_xiaozhan,驿站,2020-03-21 21:02:54,韵达快递乌蒙营业部韵达快递超市(乌蒙镇中心牛肉馆对面),贵州省 六盘水市 盘县
4304940632575,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5300,否,,,2020-04-24 17:53:36,,贵州省 六盘水市 盘县
4304406891894,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6010,否,,,2020-03-28 16:53:55,,贵州省 六盘水市 盘县
4304766032091,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8970,否,,,2020-04-17 20:07:33,,贵州省 六盘水市 盘县
4303864107352,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3025,否,,,2020-03-03 18:02:13,,贵州省 六盘水市 盘县
4303895271324,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,5418,否,,,2020-03-05 20:11:24,,贵州省 六盘水市 盘县
4602398865478,550088.0,贵州贵阳分拨中心,782272,贵州盘县公司响水便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4021,否,,,2020-03-16 20:42:14,,贵州省 六盘水市 盘县
4304150992102,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,8843,否,,,2020-03-18 20:36:11,,贵州省 六盘水市 盘县
4602845568327,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,1011,否,,,2020-05-04 16:47:17,,贵州省 六盘水市 盘县
4602300431462,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7637,否,,,2020-03-15 11:58:58,,贵州省 六盘水市 盘县
4303849263236,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,205,否,,,2020-03-03 11:25:58,,贵州省 六盘水市 盘县
4303990820884,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,是,tonglu_xiaozhan,驿站,2020-03-10 17:46:50,鸡场坪汽车站内韵达快递超市(鸡场坪客运站内),贵州省 六盘水市 盘县
4304501967645,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4005,否,,,2020-04-03 15:05:18,,贵州省 六盘水市 盘县
4603034338411,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,是,tonglu_xiaozhan,驿站,2020-05-19 18:10:38,盘江韵达韵达快递超市(盘关新街荣江路35号),贵州省 六盘水市 盘县
4305691916099,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,205,否,,,2020-05-25 11:21:01,,贵州省 六盘水市 盘县
4602415557481,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,8843,否,,,2020-03-17 20:20:58,,贵州省 六盘水市 盘县
4245550227126,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1014,否,,,2020-05-11 12:27:35,,贵州省 六盘水市 盘县
4603060376488,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1028,是,tonglu_xiaozhan,驿站,2020-05-22 19:19:27,盘州市新韵达快递有限公司保田营韵达快递超市(保田韵达快递),贵州省 六盘水市 盘县
4602921935127,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,2000,否,,,2020-05-12 18:02:13,,贵州省 六盘水市 盘县
4602766232312,550088.0,贵州贵阳分拨中心,782272,贵州盘县公司响水便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4021,否,,,2020-04-28 21:04:12,,贵州省 六盘水市 盘县
4602241340189,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8078,否,,,2020-03-02 17:58:52,,贵州省 六盘水市 盘县
4304453944374,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7525,否,,,2020-04-02 14:03:16,,贵州省 六盘水市 盘县
4602945767914,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,8843,否,,,2020-05-10 20:31:33,,贵州省 六盘水市 盘县
4304411812898,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5240,否,,,2020-03-31 19:05:02,,贵州省 六盘水市 盘县
4304004542102,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7123,否,,,2020-03-11 15:50:50,,贵州省 六盘水市 盘县
4303848864170,650108.0,云南昆明分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,5818,否,,,2020-03-07 12:49:41,,贵州省 六盘水市 盘县
4602289557553,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5240,否,,,2020-03-12 16:32:53,,贵州省 六盘水市 盘县
4602471024143,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7388,否,,,2020-03-24 20:31:58,,贵州省 六盘水市 盘县
4304332072919,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,是,tonglu_xiaozhan,驿站,2020-03-28 19:55:26,盘江韵达韵达快递超市(盘关新街荣江路35号),贵州省 六盘水市 盘县
4303849226339,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7637,否,,,2020-03-03 15:53:12,,贵州省 六盘水市 盘县
4602279399008,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1028,否,,,2020-03-06 21:20:48,,贵州省 六盘水市 盘县
4603029926711,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7388,否,,,2020-05-19 18:33:37,,贵州省 六盘水市 盘县
4304020635529,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8678,是,tonglu_xiaozhan,驿站,2020-03-12 18:18:33,南城小区2号楼兔喜韵达快递超市(干沟桥南城小区2号楼兔喜快递超市),贵州省 六盘水市 盘县
4305688602728,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6989,否,,,2020-05-24 19:46:04,,贵州省 六盘水市 盘县
4304113364491,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4003,否,,,2020-03-16 22:00:08,,贵州省 六盘水市 盘县
4602378318539,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3899,否,,,2020-03-21 14:34:46,,贵州省 六盘水市 盘县
4305152768685,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,205,否,,,2020-05-03 11:29:19,,贵州省 六盘水市 盘县
4602432078363,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1009,否,,,2020-03-31 19:18:54,,贵州省 六盘水市 盘县
4304507613840,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5123,是,zto_service,驿站,2020-04-04 16:54:06,凤鸣小区进口包裹存取站(亦资街道凤鸣小区),贵州省 六盘水市 盘县
4304283392297,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7677,是,tonglu_xiaozhan,驿站,2020-03-24 13:23:23,火铺镇韵达快递韵达快递超市(胜境街道火铺镇),贵州省 六盘水市 盘县
4303998332417,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7637,否,,,2020-03-11 19:03:03,,贵州省 六盘水市 盘县
4603051968938,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6020,否,,,2020-05-19 20:48:14,,贵州省 六盘水市 盘县
4603022624349,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3008,否,,,2020-05-20 14:43:04,,贵州省 六盘水市 盘县
4305107328432,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8888,否,,,2020-04-28 18:40:10,,贵州省 六盘水市 盘县
6000080981076,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7677,否,,,2020-03-17 18:46:50,,贵州省 六盘水市 盘县
4603140257323,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7777,否,,,2020-05-25 16:06:52,,贵州省 六盘水市 盘县
7700162012100,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7528,否,,,2020-04-27 18:25:11,,贵州省 六盘水市 盘县
4305330054118,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5347,否,,,2020-05-10 18:02:38,,贵州省 六盘水市 盘县
4602285197495,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8630,否,,,2020-03-13 16:23:38,,贵州省 六盘水市 盘县
4602555150777,550088.0,贵州贵阳分拨中心,781892,贵州盘县公司洒基镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4923,是,tonglu_xiaozhan,驿站,2020-04-12 18:28:49,洒基云欣路87号韵达快递超市(洒基云中路),贵州省 六盘水市 盘县
4602403010189,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6017,是,tonglu_xiaozhan,驿站,2020-03-19 19:44:05,贵州省六盘水市盘县羊场韵达快递超市(羊场乡邮政局下来一百米原老政府对面),贵州省 六盘水市 盘县
4602304610004,550088.0,贵州贵阳分拨中心,782080,贵州盘县公司乐民镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3488,是,tonglu_xiaozhan,驿站,2020-03-16 21:58:58,韵达快递超市(盘州市乐民镇农村信用社斜对面),贵州省 六盘水市 盘县
4303920112994,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,是,tonglu_xiaozhan,驿站,2020-03-07 17:16:58,鸡场坪汽车站内韵达快递超市(鸡场坪客运站内),贵州省 六盘水市 盘县
4304621520583,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,8843,否,,,2020-04-10 21:47:47,,贵州省 六盘水市 盘县
4602837442266,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7677,是,tonglu_xiaozhan,驿站,2020-05-03 15:34:43,火铺新农村韵达快递超市(火铺镇新农村韵达快递),贵州省 六盘水市 盘县
4602512079560,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,1111,否,,,2020-04-03 15:00:59,,贵州省 六盘水市 盘县
6000087253769,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,否,,,2020-05-18 20:05:56,,贵州省 六盘水市 盘县
4304094359282,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8078,否,,,2020-03-16 19:35:20,,贵州省 六盘水市 盘县
4304187175550,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,是,tonglu_xiaozhan,驿站,2020-03-21 17:10:53,盘江韵达韵达快递超市(盘关新街荣江路35号),贵州省 六盘水市 盘县
4303987617630,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7677,是,tonglu_xiaozhan,驿站,2020-03-10 15:05:01,火铺镇韵达快递韵达快递超市(胜境街道火铺镇),贵州省 六盘水市 盘县
4602856292840,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1300,否,,,2020-05-06 16:58:27,,贵州省 六盘水市 盘县
4602454339902,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1102,否,,,2020-03-26 15:30:46,,贵州省 六盘水市 盘县
3103568324803,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7123,否,,,2020-05-18 21:35:28,,贵州省 六盘水市 盘县
4305513580190,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1003,否,,,2020-05-16 19:30:46,,贵州省 六盘水市 盘县
4305684888302,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1300,否,,,2020-05-24 12:27:59,,贵州省 六盘水市 盘县
4304396262607,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3026,否,,,2020-03-29 16:09:47,,贵州省 六盘水市 盘县
4304206948532,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3025,否,,,2020-03-21 19:01:07,,贵州省 六盘水市 盘县
4305423772080,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4573,否,,,2020-05-15 16:09:00,,贵州省 六盘水市 盘县
4304389505516,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1102,否,,,2020-03-30 16:11:06,,贵州省 六盘水市 盘县
4304064530296,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6020,否,,,2020-03-13 20:44:51,,贵州省 六盘水市 盘县
4305138462460,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6668,否,,,2020-04-29 19:03:49,,贵州省 六盘水市 盘县
4602425331961,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7566,否,,,2020-03-29 18:43:57,,贵州省 六盘水市 盘县
4304669706455,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8078,否,,,2020-04-12 17:37:38,,贵州省 六盘水市 盘县
4602765732405,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3025,否,,,2020-04-30 16:57:47,,贵州省 六盘水市 盘县
4304928502217,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3016,是,tonglu_xiaozhan,驿站,2020-04-26 17:10:20,贵州盘县断江韵达快递韵达快递超市(断江镇江上南路47号),贵州省 六盘水市 盘县
4602918104428,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8078,否,,,2020-05-08 16:39:48,,贵州省 六盘水市 盘县
4305046328652,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8078,否,,,2020-04-26 16:15:05,,贵州省 六盘水市 盘县
3555180507084,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7777,否,,,2020-03-29 16:20:18,,贵州省 六盘水市 盘县
4304789013797,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4005,否,,,2020-04-18 19:44:04,,贵州省 六盘水市 盘县
4602892603486,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3310,否,,,2020-05-08 19:56:27,,贵州省 六盘水市 盘县
4304185762292,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,2951,否,,,2020-03-21 19:51:33,,贵州省 六盘水市 盘县
4305604548711,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5300,否,,,2020-05-21 18:20:59,,贵州省 六盘水市 盘县
4305288980748,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8500,否,,,2020-05-08 17:39:39,,贵州省 六盘水市 盘县
4304577935683,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4003,否,,,2020-04-08 21:18:40,,贵州省 六盘水市 盘县
4602510289262,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7388,否,,,2020-04-02 19:33:11,,贵州省 六盘水市 盘县
4303856822187,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3016,是,tonglu_xiaozhan,驿站,2020-03-03 18:57:02,贵州盘县断江韵达快递韵达快递超市(断江镇江上南路47号),贵州省 六盘水市 盘县
4304095323953,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3899,否,,,2020-03-15 14:28:17,,贵州省 六盘水市 盘县
